compound_chembl_id,standard_inchi_key,smiles,hERG_blocker,pIC50,median_pIC50_equiv,std_pIC50_equiv,high_discordance,label_conflict,label_source,best_evidence_tier,n_measurements,n_exact_potency,n_pct_inhibition,n_censored,n_activator_rows,endpoints_used,source
QKLHATQBUALPMQ-UHFFFAOYSA-N,QKLHATQBUALPMQ-UHFFFAOYSA-N,CNCCOc1ccc(Nc2ncc3c(=O)n(-c4c(Cl)cccc4Cl)ccc3n2)cc1,1,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,bindingdb
CHEMBL1289623,QKLSEEQZERDNCY-FQEVSTJZSA-N,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2C[C@@H]2CCCN2)c1,1,5.699,5.699,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
QKMLVXYNPFRPDX-DSNGTPCMSA-N,QKMLVXYNPFRPDX-DSNGTPCMSA-N,COc1ccc(OCCNCCCF)cc1[C@@H]1c2[nH]c3ccccc3c2C[C@@H](C)N1C[C@H](C)C(=O)O,0,,,,False,False,censored_rescue,3,3,0,0,3,0,IC50,bindingdb
CHEMBL379010,QKMNCMIKEOYLQG-UHFFFAOYSA-N,O=c1nc(C2CC3(c4ccccc4)NC2CCC3NCc2cc(OC(F)(F)F)ccc2OC2CC2)[nH][nH]1,1,5.237,5.237,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL1088900,QKNADAQNYDFJFJ-UHFFFAOYSA-N,COc1nccnc1CC1=C(CCN(C)C)Cc2ccccc21,1,5.119,5.119,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3218489,QKNHXFWGHFJTSR-UHFFFAOYSA-N,Cc1cnc(NC(=O)c2cc(Oc3cnc(C(=O)N4CCCCC4)cn3)c3cc(C)oc3c2)cn1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
QKNITLOAWRKEBI-UHFFFAOYSA-N,QKNITLOAWRKEBI-UHFFFAOYSA-N,CC(Cc1ccc(C(F)(F)F)cc1)NCCCc1ccncc1,1,5.724,5.724,0.0,False,False,exact_potency,1,2,2,0,0,0,Ki,bindingdb
QKNNAAGMOGBHML-FQEVSTJZSA-N,QKNNAAGMOGBHML-FQEVSTJZSA-N,CCN(c1nc(-c2ccc(F)cc2)c(C#N)s1)c1c2nc(-c3cnc(N4CC[C@H](O)C4)nc3)ccc2nn1CC,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,bindingdb
CHEMBL2031877,QKNQLRSRULGFBA-FQEVSTJZSA-N,C[C@H]1CCCN1C(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,0,4.921,4.921,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL2031876,QKNQLRSRULGFBA-HXUWFJFHSA-N,C[C@@H]1CCCN1C(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,0,4.979,4.979,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3740291,QKPUKWQKXUUTOK-UHFFFAOYSA-N,CC1(C#N)CN(c2cc(COc3ccc(F)c(F)c3F)nc(-c3ccccn3)n2)C1,1,5.0,5.0,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4752386,QKSGTKTUVCNJNZ-QGZVFWFLSA-N,CC[C@H]1OC2(CCN(CCc3ccccc3)CC2)CN(C)C1=O,1,5.18,5.18,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1650124,QKSHDJRZCWSGOJ-AWEZNQCLSA-N,COCCOc1cc2nc(-c3ccccc3O)nc(N[C@H]3CCNC3)c2cc1OC,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL484931,QKSKLWMWPVDYJC-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2cccc(-n3cc(C(=O)NC4CC4)c(=O)c4cccnc43)c2)cn1,0,4.866,4.866,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
QKTXOFXCKWUIEE-UHFFFAOYSA-N,QKTXOFXCKWUIEE-UHFFFAOYSA-N,COCC(C)(C)C(=O)NCCN1CC=C(c2cccc(C(F)(F)F)n2)CC1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,bindingdb
CHEMBL4593677,QKVFMAAIXZONRN-UHFFFAOYSA-N,CC1=C(C#N)C(c2ccc3[nH]nc(C)c3c2)C(C#N)=C(C)N1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL4797815,QKVTVPBQFHJNPR-ZWKOTPCHSA-N,Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C(=O)C(F)(F)F)cn4C)n2)cc1N[C@@H]1CCOC[C@@H]1N,1,5.328,5.328,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL2028068,QKVXPISYSQXMSA-UHFFFAOYSA-N,CN(N=O)C1=C(NC2CCCCC2)C(=O)c2ccccc2C1=O,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL479241,QKYNIAXWTMUDKW-UHFFFAOYSA-N,O=c1c2ccccc2nc(-c2ccccc2)n1-c1ccc(OCCCN2CCCC2)cc1,1,5.959,5.959,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3612806,QKYVACPTDUSMRG-UHFFFAOYSA-N,COc1cc(C(O)CN2CCN(CCc3ccc4c(c3C)COC4=O)CC2)ncc1C#N,1,5.194,5.194,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1916545,QLBYFMQWSKPLNE-UHFFFAOYSA-N,COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,0,4.398,4.398,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL386103,QLCTYQYEXKMVLR-LICLKQGHSA-N,C/C(=N\Nc1nc2ccccc2o1)c1ccccn1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL3758641,QLEPBIXAMWJVHY-RBBKRZOGSA-N,CCCOC(=O)N1CCC(CN2CC[C@H](NC(=O)c3cc(Cl)c(N)cc3OC)[C@H](OC)C2)CC1,1,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL2158774,QLGIWKYNMSCERQ-SANMLTNESA-N,Cc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,1,5.2,5.2,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
QLGNKQKFTNLRIP-UHFFFAOYSA-N,QLGNKQKFTNLRIP-UHFFFAOYSA-N,CC(C)OCc1ccc(CNC(=O)N(Cc2ccc(F)cn2)C2CCN(C)CC2)cc1,1,5.399,5.399,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL1993081,QLGPIDFUQBUOEF-UHFFFAOYSA-N,Nc1nc(NCc2ccccc2)cc(NCc2ccccc2)n1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL516939,QLGQRXYOSUSUDN-MRNPHLECSA-N,Cc1nnc(C2CCN(C(C)C[C@H](NC(=O)C3CCC3)c3ccccc3)CC2)o1,1,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
QLHBDCCSPGVPTO-UHFFFAOYSA-N,QLHBDCCSPGVPTO-UHFFFAOYSA-N,Cc1nccn1Cc1cn(-c2ccc(Cl)c(C(F)F)c2)nn1,1,8.472,8.472,0.0,False,False,exact_potency,1,2,2,0,0,0,IC50,bindingdb
CHEMBL5080207,QLHZJCBKHPMFBJ-UHFFFAOYSA-N,CC(=O)c1c(-c2ccc(O)cc2)oc2ccc(O)c(CN3CCC4(COC4)C3)c12,1,5.585,5.585,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3356241,QLIYQYJFTCJXCV-UHFFFAOYSA-N,O=C(CNCCc1ccccc1)N1CCc2ccccc2C1C1CCCCC1,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL1813048,QLKAFHZJICDACE-UHFFFAOYSA-N,CC(=O)Nc1cccc(Nc2ncnc(N3CCC(OCc4ccc(OC(F)(F)F)cc4)CC3)n2)c1C,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
QLMZFBQYYBZEHZ-SFHVURJKSA-N,QLMZFBQYYBZEHZ-SFHVURJKSA-N,Cc1ccc2c(-c3ccccc3[C@@H](N)Cc3nc(S(C)(=O)=O)ccc3F)noc2c1,1,5.328,5.328,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
QLNSWDIECCTJKN-QFIPXVFZSA-N,QLNSWDIECCTJKN-QFIPXVFZSA-N,CN(C)C(=O)CCc1cccc(C[C@H](N)c2ccccc2-c2noc3ccccc23)n1,1,5.367,5.367,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL1079462,QLOCSQXNJJSRQH-UHFFFAOYSA-N,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(F)cc3)C2)n1C,1,6.1,6.1,0.566,False,False,exact_potency,1,2,2,0,0,0,IC50,chembl
CHEMBL4763285,QLPDYHPRQYYVTE-NVQSTNCTSA-N,OCCC/C(=C(\c1ccc(O)cc1)c1ccc(C2CCN(C3CC3)CC2)cc1)c1ccccc1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL3323181,QLQQUDCJVQOCBW-OAQYLSRUSA-N,CN1Cc2cc(N3CCOCC3)ccc2[C@@H](c2ccc3sccc3c2)C1,1,6.0,6.0,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4071255,QLRBBYAOCQZZKR-XXBNENTESA-N,COc1ccccc1-c1cc2c(N[C@@H]3CC[C@](C)(N)C3(C)C)c(C(N)=O)cnn2c1,1,5.125,5.125,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3425939,QLRFLWDQCDHLIV-SULHFSKZSA-N,O=c1ccc2ncc(F)c3c2n1C[C@@]3(O)CC12CCC(NC/C=C/c3ccccc3)(CC1)CO2,1,7.194,7.194,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4077508,QLROJTIFNPWVSN-GCJKJVERSA-N,CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccc(F)cc4)cc23)CC[C@]1(C)N,0,4.991,4.991,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4104959,QLRUSLUPJUNHAG-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(CCNc2nc(-c3cncnc3)nc3cccc(-c4ccccc4)c23)cc1,1,5.252,5.252,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL2321993,QLSUBNPMUSWHLS-OAHLLOKOSA-N,OCC[C@]1(c2cc3ccccc3o2)CCCNC1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL4438854,QLTBRUVLRLFPSE-FGZHOGPDSA-N,c1ccc([C@H]([C@@H](c2ccccn2)N2CCCCC2)N2CCCCC2)nc1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
QLUVNBXAVDKOTB-UHFFFAOYSA-N,QLUVNBXAVDKOTB-UHFFFAOYSA-N,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ccnc4[nH]ccc34)c(C)n2)C1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,bindingdb
QLUXNFVAHWRDBM-UHFFFAOYSA-N,QLUXNFVAHWRDBM-UHFFFAOYSA-N,COc1cncc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)n[nH]1,0,4.058,4.058,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL4575739,QLVPQOVZXHEIDR-UHFFFAOYSA-N,Cc1ccc(-c2cnc3ccn(CC(=O)N(C)C)c3c2)s1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL448461,QLVUBIIDSKNVLZ-UHFFFAOYSA-N,CNCc1cc(F)ccc1Oc1ccc(Cl)c(F)c1,1,5.331,5.331,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL404000,QLWUWVNGTYIEIX-UHFFFAOYSA-N,NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,1,6.21,6.21,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL220360,QLYKJCMUNUWAGO-GAJHUEQPSA-N,C[C@H](NC(=O)C(C)(C)Oc1ccc(C(F)(F)F)cn1)[C@@H](Cc1ccc(Cl)cc1)c1cccc(C#N)c1,0,4.848,4.848,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL2021970,QLZIXVQVKSLLGB-UHFFFAOYSA-N,CC(C)NC(=O)NS(=O)(=O)c1ccc(OCCCCN2CCCC2)cc1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL4516248,QMDAIIMJWJRYTE-SFHVURJKSA-N,CN[C@H]1CCN(C(=O)c2nc(-c3ccc(C#N)c(F)c3)n(-c3cc4cn(C)nc4cc3F)c2C)C1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL454642,QMDIXUJXXUMWBD-UHFFFAOYSA-N,Cn1c(-c2ccc(OC3CCN(C4CCC4)CC3)cc2)nc2c(F)cccc2c1=O,1,5.102,5.102,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1170071,QMEGWSCLBODMOW-UHFFFAOYSA-N,CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccc(C(F)(F)F)cn2)CC1)C(F)(F)F,0,4.699,4.699,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3221518,QMEKMUKFQBLUHU-SFHVURJKSA-N,O=C(Nc1ccccn1)[C@H](CN1CC(O)C1)Oc1ncnc2c1cnn2-c1ccccc1Cl,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL565437,QMFCVUBOUYDJOF-FGZHOGPDSA-N,O=C(NC1(c2ccccc2)CCCC1)[C@@H]1CCC[C@H]1c1cc(-c2ccccc2)on1,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL7463,QMGUOJYZJKLOLH-UHFFFAOYSA-N,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,1,6.0,6.0,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
QMHGBBVBXXNNQG-JXMROGBWSA-N,QMHGBBVBXXNNQG-JXMROGBWSA-N,COc1ccc2nc(OC)c(C(=O)/C=C/c3cc(C)c(OC(C)(C)C(=O)O)c(C)c3)cc2c1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,bindingdb
CHEMBL2170610,QMHRLXNEGYTSRV-UHFFFAOYSA-N,CC(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL4760572,QMIQACDTPPXGNP-UHFFFAOYSA-N,CC(C)c1noc(N2CCC(Oc3cc(N4CCc5cc(N6CCCS6(=O)=O)ccc54)ncn3)CC2)n1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL4591633,QMIQJOUVTUIKMM-UHFFFAOYSA-N,Cc1nccc(Nc2cc(NC3CCN(c4ccc(C#N)cn4)CC3)c(C(N)=O)cn2)n1,1,5.092,5.092,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1098854,QMJNKXPMPXXPHT-FQEVSTJZSA-N,COCc1ccccc1[C@@H]1CCc2c(C(=O)N(C)C)cc3c(nc(C)n3C)c2O1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL4087089,QMKBYLWPAMONKO-UHFFFAOYSA-N,CNCc1cn(S(=O)(=O)c2cccnc2C)c(-c2cccnc2F)c1F,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
QMKRUPVZXQBLCN-UHFFFAOYSA-N,QMKRUPVZXQBLCN-UHFFFAOYSA-N,Fc1ccc(-c2ccn3c(CC4CC4(F)F)nnc3c2)cc1,0,4.496,4.496,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL4642697,QMLSYCXFYJARPA-JOCHJYFZSA-N,COc1cc(C2=CC3=NOC[C@H](c4cc(F)c(F)c(F)c4)N3CCC2)ccc1-n1cnc(C)c1,1,5.584,5.584,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4465877,QMNCYTHGYYCINT-UHFFFAOYSA-N,COc1ccc2c(=O)c(O)c(-c3ccco3)oc2c1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL4539619,QMNIVESMZXTVLD-UHFFFAOYSA-N,Cc1cc(-c2cnc3ccn(Cc4ccccn4)c3c2)ccc1F,1,5.854,5.854,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL2203765,QMNYBHANABNQLH-UHFFFAOYSA-N,Cc1cc(CN2CCN(c3c(Br)cnc4[nH]c(-c5ccc(N6CCOCC6)cc5)nc34)CC2)no1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL4643771,QMRYMJHDLXNBRO-XLJNKUFUSA-N,CCCOc1cc([C@](O)(CCN(C)C)[C@H](c2cccc(C)c2)c2cc3cc(Br)ccc3nc2OC)cc(OC)n1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL4096468,QMSYRAZMYGWQJB-UHFFFAOYSA-N,NC1(Cc2nc(-c3ccc(OC(F)(F)F)cc3)c[nH]2)COC1,0,4.927,4.927,0.103,False,True,exact_potency,1,2,2,0,0,0,IC50,chembl
CHEMBL498411,QMTPGEKECKOWFW-UHFFFAOYSA-N,CN1CCN(c2ncnc3c2nc(-c2ccc(Cl)cc2Cl)n3-c2ccc(Cl)cc2)CC1,1,6.456,6.456,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL2164046,QMUDOESFACZEJE-UHFFFAOYSA-N,O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCc1ccncc1,1,5.292,5.292,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1631198,QMVMTEKLTFRTEL-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2ccc(F)cc2)c(C(=O)N2Cc3ccc(C4CCOCC4)cc3C2)c1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL240876,QMVRSBUQOIXYIF-SOFGYWHQSA-N,O=S(=O)(c1ccc(/C=C/c2ccc(F)cc2O)nc1)c1ccccc1F,1,5.678,5.678,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL566685,QMWKLCXWSJTEFT-UHFFFAOYSA-N,COc1cnc2c(NCc3nnc4ccc(-c5cc(C)ns5)nn34)ccnc2c1,1,5.796,5.796,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL4534171,QMYVYLTULYDWDF-UHFFFAOYSA-N,Cc1c(CCN2CCN(CCc3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O,1,5.523,5.523,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL2159339,QMZREIRRGCJPTH-SFHVURJKSA-N,C[C@@H](c1ccc(C(=O)NCCC(=O)O)cc1)n1nc(-c2cc(Cl)cc(Cl)c2)cc1-c1ccc2cc(C(F)(F)F)ccc2c1,1,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL404229,QNAWNEAEBOQURR-HSZRJFAPSA-N,O=C(NCc1nc2cccnc2n1C1(c2ccccc2)CC1)[C@@H](Cc1c(F)cccc1F)NC(=O)C1(C(F)(F)F)CC1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL269352,QNCNYSGUYPUZKJ-UHFFFAOYSA-N,CC(=O)Nc1cccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)c1,0,4.217,4.217,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4287987,QNCXUOUEILJXBM-UHFFFAOYSA-N,CN(C)C(=O)CNCCc1cccc(OCC(F)(F)C(F)(F)C(F)(F)F)c1,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL3775598,QNDFBMWALLMDKL-UHFFFAOYSA-N,CC(C)Oc1ccccc1N1CCC2CN(CCCSc3nnc(-c4cnccn4)n3C)CC21,1,5.7,5.7,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3911908,QNGUXLPPDMBKJF-UHFFFAOYSA-N,CC(C)Cc1cc(CNS(=O)(=O)c2cccc3cccnc23)nn1-c1ccccc1,1,5.331,5.331,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL201307,QNJAKUMXJFWQOG-UHFFFAOYSA-N,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL472252,QNKFAFLRGQUIPR-UHFFFAOYSA-N,Cn1cnc(-c2ccc(N)c(NC(=O)c3ccc(N4CCC5(CCNC5)CC4)nc3)c2)c1,1,5.009,5.009,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL4867565,QNKGTIWNFNPEJL-UHFFFAOYSA-N,O=S(=O)(c1cccc(F)c1)n1ccc2c(N3CCNCC3)nc3ccccc3c21,1,6.027,6.027,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL4130218,QNNSRJUSOTYXFV-UHFFFAOYSA-N,Cc1cncn1CCCNC(=S)Nc1ccc(OCC(=O)NC2CCN(CCN)CC2)cc1,0,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL5314530,QNOPDDHSGQQLCV-DEOSSOPVSA-N,COc1cc(N[C@H](C(=O)c2c[nH]c3ccc(OC(F)(F)F)cc23)c2ccc(Cl)cc2OC)cc(S(C)(=O)=O)c1,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
CHEMBL474410,QNOWAPZUTKPHLM-GJZGRUSLSA-N,O=C([C@@H]1C[C@H](N2CCN(c3ccc(C(F)(F)F)cn3)CC2)CN1)N1CCC(F)(F)C1,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
QNOXPCLUMHQZFP-UHFFFAOYSA-N,QNOXPCLUMHQZFP-UHFFFAOYSA-N,Cc1nc[nH]c1CN1CCC2(CC1)COC1c3cccc(Cl)c3OC(C)(C)C1C2,1,6.398,6.398,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL2144958,QNRODODTMXCRKU-UHFFFAOYSA-N,c1ccc(-c2ccc(CNc3nc(-c4ccccn4)nnc3-c3ccccc3)cc2)cc1,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL4461774,QNSPFRSAEHVDGL-UHFFFAOYSA-N,O=C1N(c2cccnc2C(F)(F)F)CC2(CCN(CCc3ccccc3F)CC2)OC12CC2,1,,,,False,True,pct_inhibition,2a,2,0,1,1,0,IC50|Inhibition,chembl
CHEMBL4789308,QNUPYQFTEKQWOL-UHFFFAOYSA-N,CC1(C)C(=O)Nc2nc(-n3nc(Cc4ccccc4F)c4ccccc43)nc(N)c21,1,5.31,5.31,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL2387230,QNUVGIFFQGUVAD-UHFFFAOYSA-N,Cc1cc(=O)oc2c(C)c(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,1,6.646,6.646,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3740963,QNWXOXKHLFTJBA-UHFFFAOYSA-N,O=C(COc1ccc(C(=O)c2ccccc2Br)cc1)Nc1cccnc1,1,7.449,7.449,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL3221525,QNXBTJMKZJMAEU-IBGZPJMESA-N,N#Cc1ccc(NC(=O)[C@H](CN2CC(O)C2)Oc2ncnc3c2cnn3-c2c(Cl)cccc2C#N)nc1,1,5.1,5.1,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4637074,QNXQSFGSRNYTGG-MSOLQXFVSA-N,NC(=O)[C@@H]1CCC[C@H](c2ccc(OCc3cccc(F)c3)cc2)N1,0,4.5,4.5,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4647249,QNXQSFGSRNYTGG-ZWKOTPCHSA-N,NC(=O)[C@H]1CCC[C@@H](c2ccc(OCc3cccc(F)c3)cc2)N1,1,5.5,5.5,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
QNXYOIMKVPJYBB-HHHXNRCGSA-N,QNXYOIMKVPJYBB-HHHXNRCGSA-N,NC(=O)Cc1cccc(OCC#Cc2cnc(N3CCC4(CC3)Cc3ccccc3[C@H]4N)c(CO)n2)c1,0,4.585,4.585,,False,False,exact_potency,1,1,1,0,0,0,IC50,bindingdb
CHEMBL1082773,QNZBVIYOTZMPOA-RMKNXTFCSA-N,O=S(=O)(c1ccccc1)c1ccc(/C=C/c2ccc(F)cc2F)cc1,1,5.362,5.362,,False,False,exact_potency,1,1,1,0,0,0,Ki,chembl
CHEMBL3416047,QOANYWUWQDIUIF-KOLCDFICSA-N,C=CCOc1ccc(Cl)cc1[C@H]1C[C@@H]1CN,1,6.569,6.569,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL4870799,QOCPUWFSNYYVGW-MSRUBZGQSA-N,COc1cncc2c1[C@]1(O)[C@@H](CN(C)C)[C@H](CO)[C@@H](c3ccccc3)[C@]1(c1ccc(C#N)cc1)O2,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL4292228,QODPGRHWJBWTJC-UHFFFAOYSA-N,COCCOc1cc2nccc(Nc3n[nH]c(C)c3C)c2cc1S(=O)(=O)C(C)(C)C,0,4.523,4.523,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
CHEMBL1171966,QODQWZFMABGTFZ-ZQAZVOLISA-N,C=CCN(C(=O)NCc1ccccc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1,1,,,,False,False,pct_inhibition,2a,1,0,1,0,0,Inhibition,chembl
CHEMBL4590082,QOEGOFYHVBZIQG-UHFFFAOYSA-N,Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1cc2c(o1)CCN(C(=O)CC#N)C2,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,chembl
QOFARMCLFQAKJI-UHFFFAOYSA-N,QOFARMCLFQAKJI-UHFFFAOYSA-N,COc1ccc2c(n1)C(CN)CCC2,0,,,,False,False,censored_rescue,3,1,0,0,1,0,IC50,bindingdb
CHEMBL1916537,QOFAUIFSWFPIDC-UHFFFAOYSA-N,COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CC2,0,4.538,4.538,,False,False,exact_potency,1,1,1,0,0,0,IC50,chembl
